Name	Type	Species	Height	Weight	Abilities	Local_Num	National_Num	Catch_Rate	EV_Yield	Base_Friendship	Base_Exp	Growth_Rate	Egg_Groups	Gender	Egg_Cycles	Stats	Total	Learnset
Dhelmise	('Ghost', 'Grass')	Sea Creeper Pokemon	3.9	210.0	('Steelworker', '')	{'S/M': 263, 'US/UM': 344, 'S/S': 360}	781	25	[0, 2, 0, 0, 0, 0]	50	181	Medium Fast	Mineral		25	[70, 131, 100, 86, 90, 40]	517	[('Absorb', 1), ('Astonish', 1), ('Growth', 1), ('Rapid Spin', 1), ('Switcheroo', 1), ('Mega Drain', 5), ('Wrap', 9), ('Gyro Ball', 14), ('Metal Sound', 18), ('Giga Drain', 23), ('Whirlpool', 27), ('Anchor Shot', 32), ('Shadow Ball', 36), ('Energy Ball', 41), ('Slam', 45), ('Heavy Slam', 50), ('Phantom Force', 54), ('Power Whip', 59)]
Jangmo-o	Dragon	Scaly Pokemon	0.6	29.7	('Bulletproof', 'Soundproof', 'Overcoat')	{'S/M': 271, 'US/UM': 361, 'S/S': 392}	782	45	[0, 0, 1, 0, 0, 0]	50	60	Slow	Dragon	(50.0, 50.0)	40	[45, 55, 65, 45, 45, 45]	300	[('Tackle', 1), ('Leer', 5), ('Bide', 9), ('Protect', 13), ('Dragon Tail', 17), ('Scary Face', 21), ('Headbutt', 25), ('Work Up', 29), ('Screech', 33), ('Iron Defense', 37), ('Dragon Claw', 41), ('Noble Roar', 45), ('Dragon Dance', 49), ('Outrage', 53)]
Hakamo-o	('Dragon', 'Fighting')	Scaly Pokemon	1.2	47.0	('Bulletproof', 'Soundproof', 'Overcoat')	{'S/M': 272, 'US/UM': 362, 'S/S': 393}	783	45	[0, 0, 2, 0, 0, 0]	50	147	Slow	Dragon	(50.0, 50.0)	40	[55, 75, 90, 65, 70, 65]	420	[('Autotomize', 1), ('Bide', 1), ('Leer', 1), ('Protect', 1), ('Sky Uppercut', 1), ('Tackle', 1), ('Leer', 5), ('Bide', 9), ('Protect', 13), ('Dragon Tail', 17), ('Scary Face', 21), ('Headbutt', 25), ('Work Up', 29), ('Screech', 33), ('Iron Defense', 38), ('Dragon Claw', 43), ('Noble Roar', 48), ('Dragon Dance', 53), ('Outrage', 58)]
Kommo-o	('Dragon', 'Fighting')	Scaly Pokemon	1.6	78.2	('Bulletproof', 'Soundproof', 'Overcoat')	{'S/M': 273, 'US/UM': 363, 'S/S': 394}	784	45	[0, 0, 3, 0, 0, 0]	50	270	Slow	Dragon	(50.0, 50.0)	40	[75, 110, 125, 100, 105, 85]	600	[('Autotomize', 1), ('Belly Drum', 1), ('Bide', 1), ('Clanging Scales', 1), ('Leer', 1), ('Protect', 1), ('Sky Uppercut', 1), ('Tackle', 1), ('Leer', 5), ('Bide', 9), ('Protect', 13), ('Dragon Tail', 17), ('Scary Face', 21), ('Headbutt', 25), ('Work Up', 29), ('Screech', 33), ('Iron Defense', 38), ('Dragon Claw', 43), ('Noble Roar', 51), ('Dragon Dance', 59), ('Outrage', 67)]
Tapu-koko (Tapu Koko)	('Electric', 'Fairy')	Land Spirit Pokemon	1.8	20.5	('Electric Surge', 'Telepathy')	{'S/M': 285, 'US/UM': 383}	785	3	[0, 0, 0, 0, 0, 3]	50	257	Slow	Undiscovered		15	[70, 115, 85, 95, 75, 130]	570	"[('Brave Bird', 1), ('Electric Terrain', 1), ('False Swipe', 1), ('Mean Look', 1), ('Power Swap', 1), ('Quick Attack', 1), ('Thunder Shock', 1), ('Withdraw', 1), ('Spark', 8), ('Shock Wave', 14), ('Screech', 20), ('Charge', 26), ('Wild Charge', 32), ('Mirror Move', 38), (""Nature 's Madness"", 43), ('Discharge', 48), ('Agility', 53), ('Electro Ball', 58)]"
Tapu-lele (Tapu Lele)	('Psychic', 'Fairy')	Land Spirit Pokemon	1.2	18.6	('Psychic Surge', 'Telepathy')	{'S/M': 286, 'US/UM': 384}	786	3	[0, 0, 0, 3, 0, 0]	50	257	Slow	Undiscovered		15	[70, 85, 75, 130, 115, 95]	570	"[('Aromatherapy', 1), ('Aromatic Mist', 1), ('Astonish', 1), ('Confusion', 1), ('Draining Kiss', 1), ('Mean Look', 1), ('Psychic Terrain', 1), ('Withdraw', 1), ('Psywave', 8), ('Psybeam', 14), ('Sweet Scent', 20), ('Skill Swap', 26), ('Psyshock', 32), ('Tickle', 38), (""Nature 's Madness"", 43), ('Extrasensory', 48), ('Flatter', 53), ('Moonblast', 58)]"
Tapu-bulu (Tapu Bulu)	('Grass', 'Fairy')	Land Spirit Pokemon	1.9	45.5	('Grassy Surge', 'Telepathy')	{'S/M': 287, 'US/UM': 385}	787	3	[0, 3, 0, 0, 0, 0]	50	257	Slow	Undiscovered		15	[70, 130, 115, 85, 95, 75]	570	"[('Disable', 1), ('Grassy Terrain', 1), ('Leafage', 1), ('Mean Look', 1), ('Superpower', 1), ('Whirlwind', 1), ('Withdraw', 1), ('Wood Hammer', 1), ('Horn Attack', 8), ('Giga Drain', 14), ('Scary Face', 20), ('Leech Seed', 26), ('Horn Leech', 32), ('Rototiller', 38), (""Nature 's Madness"", 43), ('Zen Headbutt', 48), ('Megahorn', 53), ('Skull Bash', 58)]"
Tapu-fini (Tapu Fini)	('Water', 'Fairy')	Land Spirit Pokemon	1.3	21.2	('Misty Surge', 'Telepathy')	{'S/M': 288, 'US/UM': 386}	788	3	[0, 0, 0, 0, 3, 0]	50	257	Slow	Undiscovered		15	[70, 75, 115, 95, 130, 85]	570	"[('Haze', 1), ('Heal Pulse', 1), ('Mean Look', 1), ('Mist', 1), ('Misty Terrain', 1), ('Moonblast', 1), ('Water Gun', 1), ('Withdraw', 1), ('Water Pulse', 8), ('Whirlpool', 14), ('Soak', 20), ('Refresh', 26), ('Brine', 32), ('Defog', 38), (""Nature 's Madness"", 43), ('Muddy Water', 48), ('Aqua Ring', 53), ('Hydro Pump', 58)]"
Cosmog	Psychic	Nebula Pokemon	0.2	0.1	('Unaware', '')	{'S/M': 289, 'US/UM': 387}	789	45	[1, 0, 0, 0, 0, 0]	0	40	Slow	Undiscovered		120	[43, 29, 31, 29, 31, 37]	200	[('Splash', 1), ('Teleport', 23)]
Cosmoem	Psychic	Protostar Pokemon	0.1	999.9	('Sturdy', '')	{'S/M': 290, 'US/UM': 388}	790	45	[0, 0, 1, 0, 1, 0]	0	140	Slow	Undiscovered		120	[43, 29, 131, 29, 131, 37]	400	[('Cosmic Power', 1), ('Teleport', 1)]
Solgaleo	('Psychic', 'Steel')	Sunne Pokemon	3.4	230.0	('Full Metal Body', '')	{'S/M': 291, 'US/UM': 389}	791	45	[0, 3, 0, 0, 0, 0]	0	306	Slow	Undiscovered		120	[137, 137, 107, 113, 89, 97]	680	[('Cosmic Power', 1), ('Metal Claw', 1), ('Sunsteel Strike', 1), ('Teleport', 1), ('Wake -Up Slap', 1), ('Iron Head', 7), ('Metal Sound', 13), ('Zen Headbutt', 19), ('Flash Cannon', 23), ('Morning Sun', 31), ('Crunch', 37), ('Metal Burst', 43), ('Solar Beam', 47), ('Noble Roar', 59), ('Flare Blitz', 61), ('Wide Guard', 67), ('Giga Impact', 73)]
Lunala	('Psychic', 'Ghost')	Moone Pokemon	4.0	120.0	('Shadow Shield', '')	{'S/M': 292, 'US/UM': 390}	792	45	[0, 0, 0, 3, 0, 0]	0	306	Slow	Undiscovered		120	[137, 113, 89, 137, 107, 97]	680	[('Confusion', 1), ('Cosmic Power', 1), ('Hypnosis', 1), ('Moongeist Beam', 1), ('Teleport', 1), ('Night Shade', 7), ('Confuse Ray', 13), ('Air Slash', 19), ('Shadow Ball', 23), ('Moonlight', 31), ('Night Daze', 37), ('Magic Coat', 43), ('Moonblast', 47), ('Dream Eater', 59), ('Phantom Force', 61), ('Wide Guard', 67), ('Hyper Beam', 73)]
Nihilego	('Rock', 'Poison')	Parasite Pokemon	1.2	55.5	('Beast Boost', '')	{'S/M': 293, 'US/UM': 393}	793	45	[0, 0, 0, 0, 3, 0]	0	257	Slow	Undiscovered		120	[109, 53, 47, 127, 131, 103]	570	[('Acid', 1), ('Constrict', 1), ('Guard Split', 1), ('Pound', 1), ('Power Split', 1), ('Tickle', 1), ('Clear Smog', 7), ('Psywave', 13), ('Headbutt', 19), ('Venoshock', 23), ('Toxic Spikes', 29), ('Safeguard', 31), ('Power Gem', 37), ('Mirror Coat', 43), ('Acid Spray', 47), ('Venom Drench', 53), ('Stealth Rock', 59), ('Wonder Room', 67), ('Head Smash', 73)]
Buzzwole	('Bug', 'Fighting')	Swollen Pokemon	2.4	333.6	('Beast Boost', '')	{'S/M': 294, 'US/UM': 394}	794	45	[0, 1, 2, 0, 0, 0]	0	257	Slow	Undiscovered		120	[107, 139, 139, 53, 53, 79]	570	[('Fell Stinger', 1), ('Focus Energy', 1), ('Harden', 1), ('Ice Punch', 1), ('Power -Up Punch', 1), ('Reversal', 1), ('Thunder Punch', 1), ('Comet Punch', 7), ('Bulk Up', 13), ('Vital Throw', 19), ('Endure', 23), ('Leech Life', 29), ('Taunt', 31), ('Mega Punch', 37), ('Counter', 43), ('Hammer Arm', 47), ('Lunge', 53), ('Dynamic Punch', 59), ('Superpower', 67), ('Focus Punch', 73)]
Pheromosa	('Bug', 'Fighting')	Lissome Pokemon	1.8	25.0	('Beast Boost', '')	{'S/M': 295, 'US/UM': 395}	795	45	[0, 0, 0, 0, 0, 3]	0	257	Slow	Undiscovered		120	[71, 137, 37, 137, 37, 151]	570	[('Double Kick', 1), ('Leer', 1), ('Low Kick', 1), ('Quick Guard', 1), ('Quiver Dance', 1), ('Rapid Spin', 1), ('Swift', 7), ('Stomp', 13), ('Feint', 19), ('Silver Wind', 23), ('Bounce', 29), ('Jump Kick', 31), ('Agility', 37), ('Triple Kick', 43), ('Lunge', 47), ('Bug Buzz', 53), ('Me First', 59), ('High Jump Kick', 67), ('Speed Swap', 73)]
Xurkitree	Electric	Glowing Pokemon	3.8	100.0	('Beast Boost', '')	{'S/M': 296, 'US/UM': 396}	796	45	[0, 0, 0, 3, 0, 0]	0	257	Slow	Undiscovered		120	[83, 89, 71, 173, 71, 83]	570	[('Charge', 1), ('Spark', 1), ('Tail Glow', 1), ('Thunder Shock', 1), ('Wrap', 1), ('Thunder Wave', 7), ('Shock Wave', 13), ('Ingrain', 19), ('Thunder Punch', 23), ('Eerie Impulse', 29), ('Signal Beam', 31), ('Thunderbolt', 37), ('Hypnosis', 43), ('Discharge', 47), ('Electric Terrain', 53), ('Power Whip', 59), ('Ion Deluge', 67), ('Zap Cannon', 73)]
Celesteela	('Steel', 'Flying')	Launch Pokemon	9.2	999.9	('Beast Boost', '')	{'S/M': 297, 'US/UM': 397}	797	45	[0, 1, 1, 1, 0, 0]	0	257	Slow	Undiscovered		120	[97, 101, 103, 107, 101, 61]	570	[('Absorb', 1), ('Air Slash', 1), ('Harden', 1), ('Ingrain', 1), ('Tackle', 1), ('Wide Guard', 1), ('Smack Down', 7), ('Mega Drain', 13), ('Leech Seed', 19), ('Metal Sound', 23), ('Iron Head', 29), ('Giga Drain', 31), ('Flash Cannon', 37), ('Autotomize', 43), ('Seed Bomb', 47), ('Skull Bash', 53), ('Iron Defense', 59), ('Heavy Slam', 67), ('Double -Edge', 73)]
Kartana	('Grass', 'Steel')	Drawn Sword Pokemon	0.3	0.1	('Beast Boost', '')	{'S/M': 298, 'US/UM': 398}	798	45	[0, 3, 0, 0, 0, 0]	0	257	Slow	Undiscovered		120	[59, 181, 131, 59, 31, 109]	570	[('Air Cutter', 1), ('Cut', 1), ('Defog', 1), ('Fury Cutter', 1), ('Sacred Sword', 1), ('Vacuum Wave', 1), ('False Swipe', 7), ('Razor Leaf', 13), ('Synthesis', 19), ('Aerial Ace', 23), ('Laser Focus', 29), ('Night Slash', 31), ('Swords Dance', 37), ('Leaf Blade', 43), ('X -Scissor', 47), ('Detect', 53), ('Air Slash', 59), ('Psycho Cut', 67), ('Guillotine', 73)]
Guzzlord	('Dark', 'Dragon')	Junkivore Pokemon	5.5	888.0	('Beast Boost', '')	{'S/M': 299, 'US/UM': 399}	799	45	[3, 0, 0, 0, 0, 0]	0	257	Slow	Undiscovered		120	[223, 101, 53, 97, 53, 43]	570	[('Belch', 1), ('Bite', 1), ('Dragon Rage', 1), ('Stockpile', 1), ('Swallow', 1), ('Wide Guard', 1), ('Stomp', 7), ('Brutal Swing', 13), ('Steamroller', 19), ('Dragon Tail', 23), ('Iron Tail', 29), ('Stomping Tantrum', 31), ('Crunch', 37), ('Hammer Arm', 43), ('Thrash', 47), ('Gastro Acid', 53), ('Heavy Slam', 59), ('Wring Out', 67), ('Dragon Rush', 73)]
Necrozma	Psychic	Prism Pokemon	2.4	230.0	('Prism Armor', '')	{'S/M': 300, 'US/UM': 400}	800	255	[0, 1, 0, 2, 0, 0]	0	270	Slow	Undiscovered		120	[97, 107, 101, 127, 89, 79]	600	[('Charge Beam', 1), ('Confusion', 1), ('Metal Claw', 1), ('Mirror Shot', 1), ('Moonlight', 1), ('Morning Sun', 1), ('Slash', 7), ('Stored Power', 13), ('Rock Blast', 19), ('Night Slash', 23), ('Gravity', 31), ('Psycho Cut', 37), ('Power Gem', 43), ('Autotomize', 47), ('Stealth Rock', 53), ('Iron Defense', 59), ('Wring Out', 67), ('Prismatic Laser', 73)]
Dusk Mane Necrozma	('Psychic', 'Steel')	Prism Pokemon	3.8	460.0	('Prism Armor', '')	{'S/M': 300, 'US/UM': 400}	800	3	[0, 3, 0, 0, 0, 0]	0	306	Slow	Undiscovered		120	[97, 157, 127, 113, 109, 77]	680	[('Charge Beam', 1), ('Confusion', 1), ('Metal Claw', 1), ('Mirror Shot', 1), ('Moonlight', 1), ('Morning Sun', 1), ('Slash', 7), ('Stored Power', 13), ('Rock Blast', 19), ('Night Slash', 23), ('Gravity', 31), ('Psycho Cut', 37), ('Power Gem', 43), ('Autotomize', 47), ('Stealth Rock', 53), ('Iron Defense', 59), ('Wring Out', 67), ('Prismatic Laser', 73)]
Dawn Wings Necrozma	('Psychic', 'Ghost')	Prism Pokemon	4.2	350.0	('Prism Armor', '')	{'S/M': 300, 'US/UM': 400}	800	3	[0, 0, 0, 3, 0, 0]	0	306	Slow	Undiscovered		120	[97, 113, 109, 157, 127, 77]	680	[('Charge Beam', 1), ('Confusion', 1), ('Metal Claw', 1), ('Mirror Shot', 1), ('Moonlight', 1), ('Morning Sun', 1), ('Slash', 7), ('Stored Power', 13), ('Rock Blast', 19), ('Night Slash', 23), ('Gravity', 31), ('Psycho Cut', 37), ('Power Gem', 43), ('Autotomize', 47), ('Stealth Rock', 53), ('Iron Defense', 59), ('Wring Out', 67), ('Prismatic Laser', 73)]
Ultra Necrozma	('Psychic', 'Dragon')	Prism Pokemon	7.5	230.0	('Neuroforce', '')	{'S/M': 300, 'US/UM': 400}	800	3	[0, 1, 0, 1, 0, 1]	0	339	Slow	Undiscovered		120	[97, 167, 97, 167, 97, 129]	754	[('Charge Beam', 1), ('Confusion', 1), ('Metal Claw', 1), ('Mirror Shot', 1), ('Moonlight', 1), ('Morning Sun', 1), ('Slash', 7), ('Stored Power', 13), ('Rock Blast', 19), ('Night Slash', 23), ('Gravity', 31), ('Psycho Cut', 37), ('Power Gem', 43), ('Autotomize', 47), ('Stealth Rock', 53), ('Iron Defense', 59), ('Wring Out', 67), ('Prismatic Laser', 73)]
Magearna	('Steel', 'Fairy')	Artificial Pokemon	1.0	80.5	('Soul-Heart', '')	{'S/M': 301, 'US/UM': 401}	801	3	[0, 0, 0, 3, 0, 0]	0	270	Slow	Undiscovered		120	[80, 95, 115, 130, 115, 65]	600	[('Crafty Shield', 1), ('Defense Curl', 1), ('Gear Up', 1), ('Helping Hand', 1), ('Iron Head', 1), ('Psybeam', 1), ('Shift Gear', 1), ('Sonic Boom', 1), ('Lucky Chant', 9), ('Aurora Beam', 17), ('Mirror Shot', 25), ('Mind Reader', 33), ('Flash Cannon', 41), ('Fleur Cannon', 49), ('Iron Defense', 57), ('Pain Split', 65), ('Synchronoise', 73), ('Aura Sphere', 81), ('Heart Swap', 89), ('Trump Card', 97)]
Marshadow	('Fighting', 'Ghost')	Gloomdweller Pokemon	0.7	22.2	('Technician', '')	{'S/M': 302, 'US/UM': 402}	802	3	[0, 2, 0, 0, 0, 1]	0	270	Slow	Undiscovered		120	[90, 125, 80, 90, 90, 125]	600	[('Assurance', 1), ('Counter', 1), ('Drain Punch', 1), ('Fire Punch', 1), ('Ice Punch', 1), ('Laser Focus', 1), ('Pursuit', 1), ('Shadow Sneak', 1), ('Thunder Punch', 1), ('Force Palm', 5), ('Feint', 11), ('Rolling Kick', 15), ('Copycat', 20), ('Shadow Punch', 26), ('Role Play', 30), ('Jump Kick', 35), ('Psych Up', 41), ('Spectral Thief', 45), ('Close Combat', 50), ('Sucker Punch', 56), ('Endeavor', 60)]
Poipole	Poison	Poison Pin Pokemon	0.6	1.8	('Beast Boost', '')	{'US/UM': 261}	803	45	[0, 0, 0, 0, 0, 1]	0	189	Slow	Undiscovered		120	[67, 73, 67, 73, 67, 73]	420	[('Acid', 1), ('Dragon Pulse', 1), ('Growl', 1), ('Helping Hand', 1), ('Peck', 1), ('Fury Attack', 7), ('Venoshock', 13), ('Charm', 19), ('Venom Drench', 23), ('Nasty Plot', 31), ('Poison Jab', 37), ('Toxic', 41), ('Fell Stinger', 47)]
Naganadel	('Poison', 'Dragon')	Poison Pin Pokemon	3.6	150.0	('Beast Boost', '')	{'US/UM': 262}	804	45	[0, 0, 0, 3, 0, 0]	0	243	Slow	Undiscovered		120	[73, 73, 73, 127, 73, 121]	540	[('Acid', 1), ('Air Cutter', 1), ('Dragon Pulse', 1), ('Growl', 1), ('Helping Hand', 1), ('Peck', 1), ('Fury Attack', 7), ('Venoshock', 13), ('Charm', 19), ('Venom Drench', 23), ('Nasty Plot', 31), ('Poison Jab', 37), ('Toxic', 41), ('Fell Stinger', 47), ('Air Slash', 53), ('Dragon Pulse', 61)]
Stakataka	('Rock', 'Steel')	Rampart Pokemon	5.5	820.0	('Beast Boost', '')	{'US/UM': 391}	805	30	[0, 0, 3, 0, 0, 0]	0	257	Slow	Undiscovered		120	[61, 131, 211, 53, 101, 13]	570	[('Protect', 1), ('Tackle', 1), ('Rock Slide', 5), ('Stealth Rock', 11), ('Bide', 17), ('Take Down', 19), ('Rock Throw', 23), ('Autotomize', 31), ('Iron Defense', 37), ('Iron Head', 43), ('Rock Blast', 47), ('Wide Guard', 53), ('Double -Edge', 61)]
Blacephalon	('Fire', 'Ghost')	Fireworks Pokemon	1.8	13.0	('Beast Boost', '')	{'US/UM': 392}	806	30	[0, 0, 0, 3, 0, 0]	0	257	Slow	Undiscovered		120	[53, 127, 53, 151, 79, 107]	570	[('Astonish', 1), ('Ember', 1), ('Magic Coat', 7), ('Stored Power', 13), ('Flame Burst', 17), ('Night Shade', 23), ('Light Screen', 29), ('Calm Mind', 31), ('Fire Blast', 37), ('Shadow Ball', 41), ('Trick', 47), ('Mind Blown', 59)]
Zeraora	Electric	Thunderclap Pokemon	1.5	44.5	('Volt Absorb', '')	{'US/UM': 403}	807	3	[0, 0, 0, 0, 0, 3]	0	270	Slow	Undiscovered		120	[88, 112, 75, 102, 80, 143]	600	[('Scratch', 1), ('Spark', 1), ('Hone Claws', 5), ('Quick Attack', 8), ('Fury Swipes', 12), ('Volt Switch', 15), ('Snarl', 19), ('Fake Out', 22), ('Charge', 26), ('Thunder Punch', 29), ('Slash', 33), ('Wild Charge', 36), ('Quick Guard', 40), ('Plasma Fists', 43), ('Close Combat', 47), ('Discharge', 50)]
Meltan	Steel	Hex Nut Pokemon	0.2	8.0	('Magnet Pull', '')	{}	808	3	[0, 1, 0, 0, 0, 0]	0	150	Slow	Undiscovered		120	[46, 65, 65, 55, 35, 34]	300	[('Harden', 1), ('Headbutt', 1), ('Tail Whip', 9), ('Thunder Wave', 18), ('Thunder Shock', 27), ('Acid Armor', 36), ('Flash Cannon', 45)]
Melmetal	Steel	Hex Nut Pokemon	2.5	800.0	('Iron Fist', '')	{}	809	3	[0, 3, 0, 0, 0, 0]	0	300	Slow	Undiscovered		120	[135, 143, 143, 80, 65, 34]	600	[('Harden', 1), ('Headbutt', 1), ('Tail Whip', 1), ('Thunder Punch', 1), ('Thunder Wave', 1), ('Tail Whip', 9), ('Thunder Wave', 18), ('Thunder Shock', 27), ('Acid Armor', 36), ('Flash Cannon', 45), ('Mega Punch', 54), ('Protect', 63), ('Double Iron Bash', 72), ('Superpower', 81), ('Hyper Beam', 90)]
Grookey	Grass	Chimp Pokemon	0.3	5.0	('Overgrow', 'Grassy Surge')	{'S/S': 1}	810	45	[0, 1, 0, 0, 0, 0]	50	62	Medium Slow	('Field', 'Grass')	(87.5, 12.5)	20	[50, 65, 50, 40, 40, 65]	310	[('Growl', 1), ('Scratch', 1), ('Branch Poke', 6), ('Taunt', 8), ('Razor Leaf', 12), ('Screech', 17), ('Knock Off', 20), ('Slam', 24), ('Uproar', 28), ('Wood Hammer', 32), ('Endeavor', 36)]
Thwackey	Grass	Beat Pokemon	0.7	14.0	('Overgrow', 'Grassy Surge')	{'S/S': 2}	811	45	[0, 2, 0, 0, 0, 0]	50	147	Medium Slow	('Field', 'Grass')	(87.5, 12.5)	20	[70, 85, 70, 55, 60, 80]	420	[('Branch Poke', 1), ('Double Hit', 1), ('Growl', 1), ('Scratch', 1), ('Taunt', 1), ('Razor Leaf', 12), ('Screech', 19), ('Knock Off', 24), ('Slam', 30), ('Uproar', 36), ('Wood Hammer', 42), ('Endeavor', 48)]
Rillaboom	Grass	Drummer Pokemon	2.1	90.0	('Overgrow', 'Grassy Surge')	{'S/S': 3}	812	45	[0, 3, 0, 0, 0, 0]	50	265	Medium Slow	('Field', 'Grass')	(87.5, 12.5)	20	[100, 125, 90, 60, 70, 85]	530	[('Branch Poke', 1), ('Double Hit', 1), ('Drum Beating', 1), ('Grassy Terrain', 1), ('Growl', 1), ('Noble Roar', 1), ('Scratch', 1), ('Taunt', 1), ('Razor Leaf', 12), ('Screech', 19), ('Knock Off', 24), ('Slam', 30), ('Uproar', 38), ('Wood Hammer', 46), ('Endeavor', 54), ('Boomburst', 62)]
Scorbunny	Fire	Rabbit Pokemon	0.3	4.5	('Blaze', 'Libero')	{'S/S': 4}	813	45	[0, 0, 0, 0, 0, 1]	50	62	Medium Slow	('Field', 'Human-Like')	(87.5, 12.5)	20	[50, 71, 40, 40, 40, 69]	310	[('Growl', 1), ('Tackle', 1), ('Ember', 6), ('Quick Attack', 8), ('Double Kick', 12), ('Flame Charge', 17), ('Agility', 20), ('Headbutt', 24), ('Counter', 28), ('Bounce', 32), ('Double -Edge', 36)]
Raboot	Fire	Rabbit Pokemon	0.6	9.0	('Blaze', 'Libero')	{'S/S': 5}	814	45	[0, 0, 0, 0, 0, 2]	50	147	Medium Slow	('Field', 'Human-Like')	(87.5, 12.5)	20	[65, 86, 60, 55, 60, 94]	420	[('Ember', 1), ('Growl', 1), ('Quick Attack', 1), ('Tackle', 1), ('Double Kick', 12), ('Flame Charge', 19), ('Agility', 24), ('Headbutt', 30), ('Counter', 36), ('Bounce', 42), ('Double -Edge', 48)]
Cinderace	Fire	Striker Pokemon	1.4	33.0	('Blaze', 'Libero')	{'S/S': 6}	815	45	[0, 0, 0, 0, 0, 3]	50	265	Medium Slow	('Field', 'Human-Like')	(87.5, 12.5)	20	[80, 116, 75, 65, 75, 119]	530	[('Ember', 1), ('Feint', 1), ('Growl', 1), ('Pyro Ball', 1), ('Quick Attack', 1), ('Tackle', 1), ('Double Kick', 12), ('Flame Charge', 19), ('Agility', 24), ('Headbutt', 30), ('Counter', 38), ('Bounce', 46), ('Double -Edge', 54), ('Court Change', 62)]
Sobble	Water	Water Lizard Pokemon	0.3	4.0	('Torrent', 'Sniper')	{'S/S': 7}	816	45	[0, 0, 0, 0, 1, 1]	50	62	Medium Slow	('Field', 'Water 1')	(87.5, 12.5)	20	[50, 40, 40, 70, 40, 70]	310	[('Growl', 1), ('Pound', 1), ('Water Gun', 6), ('Bind', 8), ('Water Pulse', 12), ('Tearful Look', 17), ('Sucker Punch', 20), ('U -turn', 24), ('Liquidation', 28), ('Soak', 32), ('Rain Dance', 36)]
Drizzile	Water	Water lizard Pokemon	0.7	11.5	('Torrent', 'Sniper')	{'S/S': 8}	817	45	[0, 0, 0, 2, 0, 0]	50	147	Medium Slow	('Field', 'Water 1')	(87.5, 12.5)	20	[65, 60, 55, 95, 55, 90]	420	[('Bind', 1), ('Growl', 1), ('Pound', 1), ('Water Gun', 1), ('Water Pulse', 12), ('Tearful Look', 19), ('Sucker Punch', 24), ('U -turn', 30), ('Liquidation', 36), ('Soak', 42), ('Rain Dance', 48)]
Inteleon	Water	Secret Agent Pokemon	1.9	45.2	('Torrent', 'Sniper')	{'S/S': 9}	818	45	[0, 0, 0, 0, 0, 3]	50	265	Medium Slow	('Field', 'Water 1')	(87.5, 12.5)	20	[70, 85, 65, 125, 65, 120]	530	[('Acrobatics', 1), ('Bind', 1), ('Growl', 1), ('Pound', 1), ('Snipe Shot', 1), ('Water Gun', 1), ('Water Pulse', 12), ('Tearful Look', 19), ('Sucker Punch', 24), ('U -turn', 30), ('Liquidation', 38), ('Soak', 46), ('Rain Dance', 54), ('Hydro Pump', 62)]
Skwovet	Normal	Cheeky Pokemon	0.3	2.5	('Cheek Pouch', 'Gluttony')	{'S/S': 24}	819	255	[1, 0, 0, 0, 0, 0]	50	55	Medium Fast	Field	(50.0, 50.0)	20	[70, 55, 55, 35, 35, 25]	275	[('Tackle', 1), ('Tail Whip', 1), ('Bite', 5), ('Stuff Cheeks', 10), ('Spit Up', 15), ('Stockpile', 15), ('Swallow', 15), ('Body Slam', 20), ('Rest', 25), ('Counter', 30), ('Bullet Seed', 35), ('Super Fang', 40), ('Belch', 45)]
Greedent	Normal	Greedy Pokemon	0.6	6.0	('Cheek Pouch', 'Gluttony')	{'S/S': 25}	820	90	[2, 0, 0, 0, 0, 0]	50	161	Medium Fast	Field	(50.0, 50.0)	20	[120, 95, 95, 55, 75, 20]	460	[('Bite', 1), ('Covet', 1), ('Stuff Cheeks', 1), ('Tackle', 1), ('Tail Whip', 1), ('Spit Up', 15), ('Stockpile', 15), ('Swallow', 15), ('Body Slam', 20), ('Rest', 27), ('Counter', 34), ('Bullet Seed', 41), ('Super Fang', 48), ('Belch', 55)]
Rookidee	Flying	Tiny Bird Pokemon	0.2	1.8	('Keen Eye', 'Unnerve', 'Big Pecks')	{'S/S': 21}	821	255	[0, 0, 0, 0, 0, 1]	50	49	Medium Slow	Flying	(50.0, 50.0)	15	[38, 47, 35, 33, 35, 57]	245	[('Leer', 1), ('Peck', 1), ('Power Trip', 4), ('Hone Claws', 8), ('Fury Attack', 12), ('Pluck', 16), ('Taunt', 20), ('Scary Face', 24), ('Drill Peck', 28), ('Swagger', 32), ('Brave Bird', 36)]
Corvisquire	Flying	Raven Pokemon	0.8	16.0	('Keen Eye', 'Unnerve', 'Big Pecks')	{'S/S': 22}	822	120	[0, 0, 0, 0, 0, 2]	50	128	Medium Slow	Flying	(50.0, 50.0)	15	[68, 67, 55, 43, 55, 77]	365	[('Hone Claws', 1), ('Leer', 1), ('Peck', 1), ('Power Trip', 1), ('Fury Attack', 12), ('Pluck', 16), ('Taunt', 22), ('Scary Face', 28), ('Drill Peck', 34), ('Swagger', 40), ('Brave Bird', 46)]
